top_k_indices
"[1252, 1845, 253, 959, 1505, 690, 1550, 583, 1538, 29]"
"[1252, 1845, 253, 959, 1505, 690, 1550, 583, 1538, 29]"
"[1252, 1845, 253, 959, 1505, 690, 1550, 583, 1537, 29]"
"[1004, 1345, 1342, 1416, 1823, 2220, 1569, 588, 1479, 1989]"
"[1821, 1729, 2219, 587, 482, 2258, 612, 2132, 1925, 1312]"
"[1252, 1437, 809, 2100, 539, 1667, 405, 1320, 1536, 114]"
"[128, 582, 584, 901, 11, 1648, 2347, 224, 1329, 1420]"
"[1639, 2346, 688, 896, 1887, 1690, 1292, 157, 1390, 1503]"
"[427, 264, 1150, 2251, 670, 2120, 839, 1408, 538, 236]"
"[1989, 2113, 1342, 2400, 1416, 1004, 2242, 588, 1823, 1155]"
"[1866, 217, 551, 1742, 1872, 501, 1661, 1341, 1734, 1349]"
"[670, 447, 174, 1955, 264, 350, 1855, 1820, 839, 1393]"
"[1252, 691, 253, 1238, 1744, 909, 1546, 1505, 1028, 1621]"
"[1252, 690, 253, 1238, 1744, 909, 1546, 1505, 1028, 1621]"
"[1252, 692, 253, 1238, 1744, 909, 1546, 1505, 1028, 1621]"
"[1252, 29, 1064, 2035, 691, 130, 2203, 953, 400, 585]"
"[1435, 48, 919, 1029, 586, 621, 156, 824, 2072, 1511]"
"[236, 682, 916, 1150, 1694, 82, 1540, 1408, 447, 2075]"
"[1252, 637, 219, 995, 68, 503, 449, 1022, 1203, 1406]"
"[634, 220, 994, 919, 448, 558, 1021, 2224, 1202, 1405]"
"[1382, 975, 671, 288, 1818, 1237, 886, 2277, 1631, 991]"
"[2327, 2450, 409, 935, 1201, 2012, 865, 205, 1568, 1649]"
"[208, 1739, 2153, 1009, 1441, 1034, 1270, 2490, 2063, 805]"
"[1252, 405, 934, 279, 1536, 1667, 1962, 938, 1256, 1369]"
"[1181, 1895, 1754, 1728, 941, 1615, 389, 2184, 499, 1348]"
"[2425, 2493, 1, 247, 1524, 768, 1815, 295, 2337, 267]"
"[1, 2147, 2473, 729, 193, 2419, 890, 1007, 2138, 874]"
"[2487, 2488, 2502, 2363, 267, 1, 874, 1972, 1050, 2504]"
"[2174, 2460, 1963, 1007, 193, 2129, 186, 1815, 2130, 2355]"
"[812, 1436, 2150, 1412, 230, 239, 278, 1365, 1347, 2242]"
"[1252, 297, 595, 414, 2476, 440, 413, 402, 2176, 1472]"
"[1252, 1748, 18, 1369, 1930, 109, 623, 2379, 2181, 1970]"
"[1252, 1123, 783, 1621, 207, 1077, 1238, 1546, 1338, 2328]"
"[1125, 1810, 784, 1566, 2329, 1353, 167, 251, 1843, 514]"
"[447, 1869, 1820, 670, 264, 174, 427, 1694, 933, 350]"
"[1398, 159, 979, 129, 305, 1402, 1482, 1384, 1986, 204]"
"[1868, 898, 1029, 1399, 156, 430, 1504, 712, 1405, 1511]"
"[167, 1566, 514, 1125, 2070, 2329, 784, 251, 1637, 1353]"
"[48, 1815, 919, 1154, 888, 2129, 620, 536, 1208, 786]"
"[882, 1856, 2496, 502, 1396, 2132, 157, 1657, 564, 1888]"
"[1661, 1755, 501, 184, 864, 1349, 813, 2494, 1380, 884]"
"[1252, 1663, 1397, 1048, 690, 2495, 726, 1028, 1203, 2181]"
"[1252, 2060, 1541, 1493, 1299, 2196, 2023, 1814, 2017, 2185]"
"[2200, 910, 591, 1045, 1404, 424, 1987, 2298, 1298, 1280]"
"[1534, 311, 1986, 810, 1324, 404, 1506, 4, 1086, 665]"
"[1252, 923, 1871, 130, 555, 341, 329, 984, 666, 1246]"
"[1252, 924, 1871, 130, 555, 341, 329, 982, 666, 1246]"
"[1252, 2495, 199, 1621, 29, 909, 1397, 2023, 1238, 1985]"
"[1252, 897, 1028, 287, 1397, 1559, 1294, 429, 1338, 1203]"
"[898, 1029, 286, 1399, 1560, 1296, 1511, 430, 1340, 1202]"
"[1252, 197, 1793, 1702, 1795, 1571, 1703, 544, 637, 503]"
"[1796, 1572, 543, 634, 1149, 632, 2072, 1516, 2295, 1029]"
"[1798, 1704, 257, 129, 1040, 820, 69, 1522, 665, 678]"
"[1799, 1704, 257, 129, 1040, 820, 69, 1522, 665, 678]"
"[1088, 926, 816, 286, 768, 2073, 869, 103, 1340, 849]"
"[119, 651, 378, 668, 760, 2081, 2198, 796, 1035, 469]"
"[651, 378, 119, 2388, 6, 184, 1141, 1114, 2458, 2494]"
"[1252, 1597, 253, 2201, 304, 104, 1389, 732, 1028, 1048]"
"[1595, 307, 103, 733, 1029, 1049, 430, 1511, 286, 712]"
"[1252, 736, 1970, 2469, 821, 35, 109, 1075, 1598, 55]"
"[1969, 1593, 592, 91, 456, 1049, 2487, 2411, 1595, 1038]"
"[753, 752, 668, 2388, 1356, 894, 725, 1994, 2068, 1661]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1040, 69, 129, 1704, 1799, 1522, 764, 2168, 820, 665]"
"[1002, 2273, 1961, 1058, 1078, 2329, 2070, 1701, 1213, 150]"
"[1585, 234, 1832, 2305, 1727, 1121, 1076, 675, 2043, 962]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 1001, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 998, 1793, 197, 1571, 503, 417, 1702, 1709, 1061]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 998, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1061]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 998, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 996, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 1001, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 998, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1252, 998, 1793, 197, 1571, 503, 417, 1702, 1709, 1062]"
"[1040, 69, 129, 1704, 1799, 1522, 765, 2168, 820, 667]"
"[977, 427, 1955, 61, 344, 1647, 217, 2033, 1393, 1080]"
"[1066, 1230, 2259, 316, 61, 541, 1119, 350, 264, 2034]"
"[2068, 1356, 725, 1661, 359, 776, 1641, 501, 1717, 1938]"
"[1645, 1794, 825, 1115, 1558, 502, 482, 981, 676, 2094]"
"[1252, 2495, 1037, 1871, 555, 1621, 814, 1985, 1721, 1410]"
"[1087, 1286, 31, 981, 176, 1120, 1115, 157, 896, 1612]"
"[1252, 215, 280, 545, 420, 1709, 46, 2175, 815, 759]"
"[2276, 2083, 871, 992, 1869, 760, 427, 82, 1393, 2033]"
"[173, 82, 499, 551, 1669, 550, 143, 1026, 1827, 1728]"
"[1966, 1349, 925, 776, 884, 308, 1255, 1335, 987, 1661]"
"[190, 1186, 2243, 131, 1360, 454, 796, 453, 611, 746]"
"[418, 1082, 1775, 2297, 910, 1853, 1298, 1736, 1987, 421]"
"[1252, 503, 417, 637, 1702, 197, 1062, 1571, 1127, 1713]"
"[2260, 1794, 385, 896, 31, 981, 1526, 661, 517, 2016]"
"[397, 1345, 588, 811, 239, 1989, 1387, 1569, 1033, 1342]"
"[1252, 46, 318, 1194, 503, 2175, 846, 281, 253, 1800]"
"[1252, 46, 317, 1194, 503, 2175, 845, 280, 253, 1800]"
"[1252, 46, 317, 1194, 503, 2175, 847, 280, 253, 1800]"
"[192, 2456, 2281, 890, 1752, 458, 621, 286, 76, 1172]"
"[1252, 191, 120, 1753, 878, 457, 1751, 287, 75, 455]"
"[1049, 733, 1776, 76, 2428, 890, 1752, 1969, 1427, 2194]"
"[737, 1676, 1775, 1680, 121, 617, 2286, 2310, 828, 1110]"
"[1252, 120, 290, 546, 2256, 2046, 1751, 1044, 1148, 1756]"
"[1252, 2046, 1756, 878, 627, 2379, 474, 1629, 1044, 1751]"
"[675, 1076, 1176, 562, 2043, 962, 1719, 1889, 1563, 1126]"
"[2382, 154, 1394, 1983, 2406, 1393, 1820, 1083, 1066, 1827]"
"[1275, 1146, 1723, 2325, 1802, 1641, 153, 1717, 1356, 2068]"
"[2331, 670, 542, 541, 2311, 1785, 447, 760, 119, 15]"
"[1252, 1028, 1397, 711, 1203, 449, 158, 897, 29, 1022]"
"[1029, 1399, 712, 1202, 448, 156, 898, 30, 1021, 994]"
"[2425, 2129, 2076, 2267, 1948, 2416, 169, 919, 1567, 586]"
"[236, 538, 1514, 152, 217, 1983, 1181, 62, 933, 1869]"
"[1252, 2320, 1733, 1092, 1290, 1410, 51, 2307, 996, 1666]"
"[839, 346, 447, 902, 1020, 933, 174, 394, 1960, 1724]"
"[264, 1026, 1150, 964, 2075, 541, 33, 358, 1872, 285]"
"[1252, 1308, 1023, 2167, 2307, 969, 965, 47, 1914, 2089]"
"[1252, 1308, 568, 2175, 965, 823, 969, 1090, 403, 47]"
"[1252, 413, 297, 440, 627, 1256, 683, 2379, 498, 402]"
"[150, 1466, 1562, 684, 170, 225, 1411, 2430, 1637, 251]"
"[1252, 1437, 539, 2100, 1320, 405, 1903, 809, 1667, 1536]"
"[651, 119, 378, 646, 746, 976, 1035, 796, 469, 668]"
"[1252, 3, 1048, 1970, 2181, 2343, 833, 1203, 927, 609]"
"[1049, 1969, 2344, 836, 1202, 220, 76, 994, 1427, 2223]"
"[2461, 2208, 193, 2464, 1707, 331, 1008, 2473, 2146, 1963]"
"[2363, 267, 729, 2487, 186, 2502, 874, 730, 2484, 2330]"
"[1543, 1896, 1485, 2116, 347, 2284, 2282, 716, 1974, 277]"
"[2373, 1974, 730, 2464, 1975, 2146, 2148, 2141, 1050, 247]"
"[2432, 1605, 773, 1780, 1604, 2372, 2422, 893, 2463, 891]"
"[6, 2458, 1812, 538, 541, 1772, 1181, 1141, 2288, 183]"
"[6, 2458, 1812, 2108, 1141, 1181, 2125, 541, 1772, 183]"
"[653, 493, 1612, 537, 741, 2322, 450, 564, 1887, 1452]"
"[654, 492, 1613, 1021, 536, 1049, 872, 1202, 994, 621]"
"[872, 621, 2281, 2138, 771, 1007, 890, 1589, 2484, 267]"
"[2488, 772, 1050, 2147, 728, 267, 2373, 2138, 1007, 2363]"
"[2064, 2051, 2150, 1270, 230, 805, 1436, 1989, 2414, 1371]"
"[60, 230, 1978, 1487, 1765, 2063, 2490, 2389, 278, 208]"
"[2504, 2486, 2488, 2367, 2368, 2146, 2363, 2431, 2140, 247]"
"[1140, 2141, 872, 2236, 492, 771, 890, 1606, 2281, 681]"
"[2389, 1765, 230, 2064, 1487, 2242, 593, 494, 2162, 1187]"
"[1252, 1092, 1537, 847, 2179, 1383, 1297, 317, 253, 106]"
"[1252, 1092, 2171, 1308, 1748, 366, 135, 822, 1538, 66]"
"[1416, 2220, 1004, 1371, 1342, 1479, 1823, 1345, 351, 811]"
"[1252, 127, 1077, 818, 1546, 2040, 909, 1419, 1571, 1822]"
"[1252, 127, 1077, 818, 1546, 2040, 909, 1419, 1571, 1822]"
"[1821, 896, 1639, 564, 157, 1339, 1087, 31, 1729, 517]"
"[1275, 992, 863, 700, 454, 1146, 2036, 2079, 505, 776]"
"[1252, 191, 1756, 627, 1203, 287, 2379, 1022, 878, 1629]"
"[192, 1202, 286, 1021, 621, 1969, 327, 994, 890, 654]"
"[1252, 1691, 1483, 191, 2046, 625, 1148, 290, 1044, 175]"
"[1252, 1691, 1483, 191, 2046, 625, 1148, 290, 1044, 175]"
"[1252, 1691, 545, 643, 402, 1621, 1224, 1670, 1211, 297]"
"[2281, 1435, 1624, 295, 2484, 186, 1948, 730, 869, 768]"
"[2281, 1435, 1624, 295, 2484, 186, 1948, 730, 869, 768]"
"[1104, 2, 2420, 2421, 163, 268, 1780, 2330, 2485, 728]"
"[2421, 2420, 1104, 1457, 1228, 2503, 2330, 773, 2367, 2077]"
"[768, 2419, 1228, 1589, 57, 2467, 838, 816, 295, 1364]"
"[768, 2419, 1228, 1589, 57, 2467, 838, 816, 295, 1364]"
"[1252, 191, 878, 290, 120, 1751, 1756, 1148, 546, 455]"
"[192, 1149, 890, 456, 1049, 1511, 1752, 492, 458, 2284]"
"[1095, 1869, 155, 538, 1083, 1749, 427, 1408, 2081, 1983]"
"[2042, 548, 824, 1399, 654, 1511, 286, 2236, 156, 1868]"
"[1252, 2059, 2010, 2435, 1670, 2008, 2320, 1845, 51, 1913]"
"[1252, 2495, 909, 1621, 1397, 2408, 897, 1028, 158, 1338]"
"[2051, 351, 1819, 2150, 2400, 1978, 1487, 1573, 1989, 1441]"
"[1252, 1419, 1123, 1546, 1621, 909, 1238, 1338, 897, 287]"
"[1125, 1566, 251, 1637, 2070, 167, 784, 1843, 1961, 1353]"
"[1252, 1845, 973, 814, 63, 1621, 2495, 726, 1238, 90]"
"[1252, 545, 1092, 1691, 1621, 775, 1238, 574, 909, 2005]"
"[1252, 1546, 909, 429, 1124, 897, 158, 693, 1028, 1397]"
"[1420, 1825, 2041, 128, 1132, 463, 584, 353, 1354, 1329]"
"[27, 401, 1467, 1275, 1192, 1802, 700, 1641, 2241, 50]"
"[1252, 1462, 1513, 1081, 1553, 2435, 2067, 2060, 1549, 1548]"
"[687, 556, 1261, 1201, 409, 1031, 377, 356, 325, 1259]"
"[1639, 1760, 896, 1261, 1690, 450, 1503, 868, 1887, 981]"
"[396, 2266, 1334, 587, 332, 53, 195, 237, 2058, 598]"
"[1824, 448, 1738, 1539, 1524, 260, 558, 374, 994, 565]"
"[1963, 220, 2169, 2174, 2341, 1969, 186, 2502, 2223, 2180]"
"[1252, 2181, 985, 1023, 47, 969, 1308, 68, 2167, 212]"
"[1252, 2181, 982, 1024, 46, 970, 1308, 68, 2167, 211]"
"[1252, 2181, 986, 1025, 46, 969, 1308, 68, 2167, 212]"
"[1252, 1836, 2044, 479, 243, 1689, 2435, 2010, 1873, 1681]"
"[1252, 1092, 1308, 1290, 1462, 135, 1357, 568, 984, 403]"
"[1252, 413, 2306, 2248, 815, 1256, 1041, 1871, 1310, 934]"
"[1252, 1881, 969, 2181, 984, 928, 47, 2167, 1023, 1308]"
"[1252, 1881, 969, 2181, 985, 927, 47, 2167, 1023, 1308]"
"[1252, 1881, 969, 2181, 984, 927, 46, 2167, 1024, 1308]"
"[1252, 881, 67, 2246, 213, 1764, 1633, 380, 1677, 1071]"
"[1252, 2275, 445, 1019, 942, 106, 440, 403, 1308, 1538]"
"[1252, 67, 569, 881, 2246, 1779, 479, 1246, 361, 1836]"
"[577, 1615, 285, 839, 781, 964, 264, 309, 416, 174]"
"[2105, 264, 670, 447, 1820, 174, 2311, 1749, 2120, 495]"
"[604, 1522, 1384, 404, 1429, 762, 1506, 1319, 1535, 937]"
"[1252, 417, 197, 1571, 1793, 1702, 1795, 637, 68, 761]"
"[13, 731, 2190, 2104, 792, 2466, 2197, 1900, 2410, 26]"
"[69, 1522, 1170, 830, 85, 292, 2296, 790, 249, 210]"
"[418, 1609, 2362, 831, 1775, 2191, 87, 2297, 1244, 737]"
"[731, 2152, 1933, 1900, 2155, 648, 2157, 2104, 792, 886]"
"[85, 610, 1506, 2269, 830, 423, 1632, 4, 524, 580]"
"[2466, 1933, 731, 648, 826, 2104, 2124, 1900, 2195, 2095]"
"[1049, 1202, 286, 1021, 1511, 1029, 994, 1752, 1405, 492]"
"[1252, 1048, 1203, 287, 1022, 1028, 995, 1753, 1406, 1867]"
"[731, 1599, 1295, 428, 1547, 1818, 2117, 671, 713, 1561]"
"[2129, 2473, 620, 1435, 2076, 193, 621, 2163, 911, 169]"
"[2129, 186, 2163, 2355, 2136, 2341, 1815, 2502, 247, 2146]"
"[2213, 1134, 1918, 45, 2465, 1919, 2369, 1306, 1917, 1706]"
"[2169, 2461, 331, 2460, 2174, 1011, 1007, 2129, 1008, 186]"
"[2169, 1315, 442, 2460, 2341, 2142, 1159, 1940, 2027, 793]"
"[2287, 2115, 768, 2236, 286, 1049, 2207, 872, 2485, 295]"
"[2148, 2461, 2146, 1917, 1587, 793, 2208, 2142, 730, 267]"
"[254, 2115, 528, 56, 883, 2456, 1137, 1555, 681, 530]"
"[1252, 1852, 583, 677, 909, 866, 1546, 158, 897, 1238]"
"[2104, 2410, 1547, 731, 1818, 713, 1191, 428, 2197, 886]"
"[676, 868, 157, 896, 1261, 1512, 1612, 31, 450, 981]"
"[1126, 1076, 1832, 1176, 2305, 2043, 282, 1617, 194, 1889]"
"[675, 1076, 1563, 1617, 2043, 779, 1889, 1727, 562, 1126]"
"[1155, 1989, 1342, 1823, 588, 1004, 313, 2242, 1345, 1416]"
"[223, 981, 157, 896, 1658, 1339, 1390, 564, 1512, 825]"
"[222, 981, 157, 896, 1657, 1339, 1390, 564, 1512, 825]"
"[746, 976, 1802, 1734, 1766, 1773, 1990, 577, 173, 184]"
"[48, 919, 1815, 171, 918, 2129, 2355, 186, 621, 328]"
"[1252, 46, 997, 693, 503, 258, 545, 1225, 130, 127]"
"[1252, 46, 996, 691, 503, 258, 545, 1225, 130, 127]"
"[1252, 46, 997, 690, 503, 258, 545, 1225, 130, 127]"
"[1252, 2469, 395, 1054, 112, 666, 212, 2181, 1970, 1882]"
"[111, 665, 210, 1968, 1170, 1072, 1300, 69, 4, 1712]"
"[1252, 1999, 1800, 1714, 366, 1494, 46, 420, 253, 2179]"
"[315, 718, 582, 901, 44, 11, 860, 1825, 322, 1648]"
"[1252, 1845, 1152, 2006, 1239, 2275, 1871, 1019, 243, 1538]"
"[418, 1609, 72, 1244, 2297, 2310, 2200, 421, 1715, 436]"
"[1252, 417, 503, 1709, 1702, 197, 1571, 631, 1062, 1127]"
"[2456, 1140, 2281, 681, 1172, 2236, 2492, 492, 528, 2116]"
"[675, 2043, 2305, 562, 1898, 1126, 1076, 234, 962, 1727]"
"[1252, 544, 2413, 25, 818, 287, 364, 1426, 1597, 1048]"
"[2281, 543, 2236, 2411, 24, 286, 1776, 1619, 890, 742]"
"[1252, 1970, 2427, 1753, 75, 1426, 2211, 1678, 1048, 3]"
"[1969, 2428, 2484, 890, 1752, 76, 1, 1979, 1427, 383]"
"[2502, 1972, 2238, 2212, 730, 2142, 2461, 267, 2488, 529]"
"[1272, 2283, 2138, 383, 1979, 2504, 1780, 1050, 2472, 2163]"
"[2208, 2502, 2212, 891, 2216, 2500, 2485, 2487, 1008, 267]"
"[267, 163, 1589, 2431, 729, 2372, 57, 2502, 874, 2330]"
"[1969, 1752, 874, 2484, 2429, 1589, 2463, 1427, 890, 1160]"
"[2463, 891, 2370, 874, 1, 728, 1589, 1160, 2502, 2504]"
"[2363, 1780, 873, 2431, 2330, 2488, 730, 2368, 2504, 1272]"
"[2485, 1979, 1589, 893, 1, 768, 2428, 728, 1272, 2472]"
"[1252, 503, 1571, 197, 1793, 1710, 417, 1062, 1709, 1127]"
"[1252, 1041, 815, 68, 755, 212, 491, 535, 2175, 745]"
"[1170, 69, 210, 118, 2359, 764, 566, 2168, 70, 1319]"
"[1014, 64, 1891, 723, 1172, 188, 716, 1281, 940, 286]"
"[315, 718, 44, 582, 901, 322, 11, 1825, 1648, 860]"
"[1252, 1092, 745, 1308, 1089, 1537, 815, 2437, 1290, 969]"
"[1252, 127, 2307, 818, 1290, 1571, 691, 909, 897, 1505]"
"[680, 1986, 1398, 979, 159, 2001, 1640, 989, 1704, 644]"
"[802, 910, 504, 1987, 259, 1736, 105, 2062, 1045, 1853]"
"[23, 1694, 2251, 447, 674, 839, 346, 682, 1724, 1956]"
"[1040, 134, 129, 566, 644, 2168, 1086, 1950, 419, 1704]"
"[1252, 2271, 2175, 2439, 403, 2307, 1308, 46, 759, 1914]"
"[1252, 1310, 440, 943, 445, 1308, 498, 1023, 1019, 1913]"
"[1891, 940, 994, 1757, 716, 284, 188, 780, 1021, 488]"
"[1252, 2059, 2010, 2435, 1670, 2008, 2320, 1845, 51, 1913]"
"[1125, 1566, 1353, 2329, 1153, 1843, 251, 167, 2070, 1637]"
"[1252, 909, 1546, 1852, 1133, 1621, 1397, 429, 287, 55]"
"[1125, 1566, 1353, 2329, 1153, 1843, 251, 167, 2070, 1637]"
"[1252, 909, 1546, 1852, 1133, 1621, 1397, 429, 287, 55]"
"[1398, 1986, 1482, 159, 979, 305, 665, 1384, 2296, 1086]"
"[548, 64, 488, 1021, 1363, 286, 994, 1202, 103, 1399]"
"[1869, 236, 427, 174, 1820, 152, 447, 184, 217, 2251]"
"[1803, 1869, 427, 538, 2086, 1230, 384, 1083, 2036, 1694]"
"[1013, 987, 425, 2406, 1749, 1288, 1514, 925, 1027, 1720]"
"[863, 1095, 155, 2033, 1408, 922, 2198, 2081, 1393, 339]"
"[27, 1220, 1027, 338, 173, 1623, 992, 1669, 1173, 907]"
"[1080, 1671, 1966, 1955, 155, 2251, 1647, 339, 2034, 2033]"
"[785, 1351, 1313, 2074, 587, 157, 1339, 612, 1558, 676]"
"[1354, 2041, 1420, 584, 2347, 261, 128, 1132, 353, 224]"
"[785, 1351, 1312, 2074, 587, 157, 1339, 612, 1558, 676]"
"[612, 587, 2265, 511, 676, 255, 825, 1390, 1826, 1639]"
"[1252, 1621, 1238, 1211, 2007, 909, 2495, 1133, 643, 1949]"
"[1252, 1338, 1559, 1294, 1546, 2040, 158, 978, 1867, 897]"
"[1340, 1560, 1296, 2042, 156, 980, 1868, 898, 286, 1854]"
"[1561, 1295, 1547, 1818, 428, 713, 886, 1191, 2277, 671]"
"[1680, 1700, 424, 591, 2200, 2182, 2310, 910, 2268, 1786]"
"[882, 1057, 1395, 1856, 1957, 2263, 2058, 2314, 157, 2393]"
"[356, 932, 1480, 556, 1261, 1286, 1503, 2074, 1219, 1180]"
"[356, 932, 1480, 556, 1261, 1286, 1503, 2074, 1219, 1180]"
"[1252, 1023, 2175, 1290, 47, 2167, 1914, 969, 2272, 1070]"
"[69, 1170, 210, 610, 2245, 2178, 1968, 665, 4, 2170]"
"[1252, 2181, 68, 2343, 928, 1041, 2451, 2307, 985, 395]"
"[1252, 859, 441, 498, 1023, 2271, 1308, 443, 969, 1914]"
"[1252, 570, 2306, 1536, 1070, 498, 2089, 2167, 479, 1633]"
"[1252, 2181, 609, 1310, 472, 1756, 2439, 970, 570, 1914]"
"[1252, 2360, 576, 2103, 2188, 472, 1257, 67, 130, 2246]"
"[1252, 2360, 576, 2103, 2188, 472, 1257, 67, 130, 2246]"
"[1252, 841, 2366, 1444, 490, 533, 2177, 2211, 1169, 1468]"
"[1252, 1633, 841, 2366, 533, 2176, 1070, 3, 2246, 1753]"
"[1252, 361, 943, 2103, 1199, 2275, 213, 445, 443, 2049]"
"[1252, 2306, 1913, 934, 1310, 1256, 2089, 302, 2307, 1019]"
"[1252, 2306, 1913, 934, 1310, 1256, 2089, 302, 2307, 1019]"
"[2104, 671, 2410, 2195, 731, 26, 2277, 2152, 1818, 1547]"
"[186, 672, 836, 1504, 327, 2194, 733, 24, 2344, 2223]"
"[1611, 277, 347, 480, 816, 1258, 220, 1738, 716, 188]"
"[1922, 2311, 624, 1936, 495, 1728, 1759, 541, 477, 2105]"
"[494, 2113, 1388, 74, 2162, 1139, 1731, 2225, 101, 1347]"
"[2273, 1125, 1058, 1002, 1701, 150, 2329, 1566, 1961, 684]"
"[1252, 1164, 1565, 974, 658, 2015, 1081, 2293, 637, 1553]"
"[2273, 684, 1701, 1002, 1058, 1566, 1562, 251, 150, 1637]"
"[277, 347, 2341, 1611, 685, 2224, 220, 284, 1944, 1891]"
"[1252, 965, 568, 2179, 822, 367, 1308, 1748, 47, 2307]"
"[725, 1718, 1356, 1802, 1995, 1866, 1723, 2325, 1717, 933]"
"[1631, 2475, 1379, 797, 189, 686, 392, 1237, 1920, 507]"
"[2129, 621, 193, 919, 620, 1815, 888, 169, 1007, 1963]"
"[2428, 621, 2193, 2502, 432, 729, 2484, 2330, 1311, 1969]"
"[431, 806, 523, 1261, 1425, 560, 2316, 653, 1923, 2322]"
"[2490, 850, 1155, 1030, 588, 2242, 1342, 812, 2150, 1731]"
"[1018, 1300, 257, 610, 665, 1040, 1402, 129, 204, 937]"
"[1252, 2181, 866, 3, 927, 609, 1426, 1048, 623, 1453]"
"[2182, 867, 1680, 1454, 2310, 737, 910, 1853, 1449, 1676]"
"[4, 249, 790, 830, 1968, 423, 85, 1535, 1402, 967]"
"[1454, 1680, 1074, 250, 828, 831, 2182, 1736, 1700, 2087]"
"[1895, 941, 389, 1754, 183, 1728, 34, 1181, 1430, 1530]"
"[2249, 1144, 1098, 344, 1095, 174, 2081, 1043, 1865, 1743]"
"[174, 670, 447, 350, 839, 1020, 344, 933, 1820, 264]"
"[551, 285, 309, 1348, 65, 1615, 606, 964, 1515, 1430]"
"[1252, 1044, 1483, 402, 191, 175, 1238, 1621, 1148, 690]"
"[1252, 1044, 1481, 402, 191, 175, 1238, 1621, 1148, 690]"
"[926, 816, 1567, 869, 1208, 1611, 103, 898, 1738, 286]"
"[926, 816, 1567, 869, 1208, 1611, 103, 898, 1738, 286]"
"[1104, 786, 869, 97, 480, 1435, 1567, 1613, 620, 327]"
"[500, 108, 1087, 1262, 198, 223, 1532, 465, 981, 554]"
"[500, 108, 1087, 1262, 198, 223, 1532, 465, 981, 554]"
"[588, 161, 805, 1345, 1739, 812, 1569, 1009, 1989, 811]"
"[1773, 1990, 725, 1802, 1641, 1717, 1995, 1866, 1723, 2325]"
"[447, 174, 1020, 2251, 344, 689, 1393, 350, 1803, 264]"
"[1252, 1044, 1691, 191, 1483, 290, 1148, 2046, 625, 1397]"
"[1398, 665, 820, 979, 644, 159, 204, 129, 292, 1986]"
"[1096, 1482, 665, 2381, 1950, 292, 820, 979, 644, 1398]"
"[1096, 1482, 665, 2381, 1950, 292, 820, 979, 644, 1398]"
"[1252, 1663, 1774, 690, 726, 1621, 711, 1389, 1238, 1064]"
"[1252, 1044, 175, 627, 191, 1483, 290, 1756, 2046, 625]"
"[1252, 1046, 706, 1044, 2046, 720, 2256, 485, 175, 1182]"
"[1252, 2044, 2008, 1836, 243, 2059, 479, 1670, 2306, 2010]"
"[1630, 2381, 1693, 1535, 1096, 1482, 810, 134, 419, 292]"
"[1630, 2381, 1693, 1535, 1096, 1482, 810, 134, 419, 292]"
"[2243, 131, 454, 796, 2086, 1186, 1895, 1200, 1754, 624]"
"[1187, 1155, 2063, 2400, 1643, 1989, 1487, 1886, 2153, 743]"
"[2243, 2131, 1408, 1956, 1694, 33, 1230, 23, 2086, 217]"
"[1252, 2319, 2206, 2025, 2317, 1804, 1100, 1468, 2066, 1443]"
"[1524, 260, 816, 605, 1824, 1539, 1738, 565, 1258, 448]"
"[2327, 2450, 1649, 865, 409, 885, 1568, 406, 2012, 906]"
"[1252, 574, 166, 711, 1505, 959, 1663, 1651, 691, 1621]"
"[1252, 2082, 693, 821, 666, 585, 1256, 127, 1621, 2008]"
"[1252, 1437, 721, 1194, 1845, 1510, 90, 1162, 2201, 1533]"
"[89, 1230, 541, 1803, 799, 1337, 1394, 410, 174, 1749]"
"[1252, 2320, 1410, 1670, 2059, 934, 1381, 2008, 2306, 2495]"
